,shot_num,latitude,longitude,elev_highest,elev_lowest,rh25,rh50,rh75,rh98,canopy_top_h,quality_flag,degrade_flag
88430,206590000300205615,32.4777229431462,-91.92892343489875,5.5305867,-10.827021,4.81,8.1,10.94,15.12,16.35,1,0
88431,206590000300205616,32.47735700449757,-91.92849324701717,7.759246,-6.917785,-0.18,3.06,7.39,13.51,14.67,1,0
88432,206590000300205617,32.476992875852716,-91.92806424281731,7.2696977,-10.320332,6.31,9.26,11.76,16.24,17.59,1,0
88433,206590000300205618,32.47662955887594,-91.92763578484238,5.58218,-9.468312,5.9,8.4,10.3,13.78,15.05,1,0
88434,206590000300205619,32.476264030206174,-91.92720597886324,7.280323,-7.4340534,5.37,8.4,10.45,13.55,14.71,1,0
88435,206590000300205620,32.47590050993198,-91.92677742711547,5.992296,-9.469003,6.75,9.52,11.46,14.22,15.46,1,0
88436,206590000300205621,32.47552959543249,-91.92634427492025,15.94844,-3.3595114,-3.39,-0.29,2.8,17.88,19.3,1,0
88437,206590000300205622,32.4751704796638,-91.9259184159063,8.123481,-8.981048,5.78,8.77,11.27,15.83,17.1,1,0
88438,206590000300205623,32.474806363152766,-91.92548940730919,7.9444566,-10.056378,8.14,11.46,13.81,16.8,18.0,1,0
88439,206590000300205624,32.47444178168094,-91.92506004574871,8.557993,-9.592227,6.83,9.29,11.46,16.73,18.15,1,0
88440,206590000300205625,32.47407929435764,-91.92463190191387,6.103603,-9.656465,6.46,9.14,11.01,14.45,15.76,1,0
88441,206590000300205626,32.473710282495105,-91.92419961014575,13.631141,-10.867921,4.85,8.32,12.58,23.19,24.49,1,0
88442,206590000300205627,32.4733533343902,-91.92377463620768,2.8909578,-9.732034,1.49,5.3,7.54,11.24,12.62,1,0
88443,206590000300205628,32.47298314617213,-91.9233413114051,12.311496,-10.619027,3.36,6.79,10.64,21.54,22.93,1,0
88444,206590000300205629,32.472615312424864,-91.92290929461358,18.309727,-9.662522,6.68,13.1,21.47,26.77,27.97,1,0
88445,206590000300205630,32.4722516523283,-91.92247969650143,18.142258,-9.45653,7.39,14.63,20.8,26.32,27.59,1,0
88446,206590000300205631,32.471888190258404,-91.92205004678362,17.823483,-6.3021145,6.57,14.56,18.26,22.89,24.12,1,0
88447,206590000300205632,32.47152305559849,-91.92161919927298,20.165434,-8.479044,9.74,16.73,21.88,27.0,28.64,1,0
88448,206590000300205633,32.471159502634,-91.92118919002058,20.22884,-9.7600975,5.48,13.1,20.24,28.6,29.98,1,0
88449,206590000300205634,32.470796012776646,-91.92075909326535,20.292938,-9.5839615,14.26,20.46,24.76,28.6,29.87,1,0
88450,206590000300205635,32.47043425156955,-91.9203299587284,17.821293,-10.748492,7.46,18.93,24.31,27.48,28.56,1,0
88451,206590000300205636,32.470074522566236,-91.91990199043718,12.335453,-9.063874,0.07,3.54,14.9,20.31,21.39,1,0
88452,206590000300205637,32.46972260272222,-91.91947878996596,-4.9182262,-9.586492,-1.34,-0.07,1.12,3.62,4.66,1,0
88453,206590000300205638,32.469359400936696,-91.91904852855893,-5.079842,-9.299953,-1.34,-0.14,0.97,3.21,4.22,1,0
88454,206590000300205639,32.46899616257798,-91.91861819959716,-5.1778994,-9.472703,-1.23,-0.07,1.08,3.36,4.29,1,0
88455,206590000300205640,32.46863301166738,-91.91818789664464,-5.4169755,-9.525048,-1.3,-0.11,1.0,3.17,4.1,1,0
88456,206590000300205641,32.46826954508679,-91.91775738665861,-5.203174,-9.535323,-1.23,-0.03,1.12,3.51,4.33,1,0
88457,206590000300205642,32.46790612439589,-91.91732690888655,-5.1048646,-9.175591,-1.34,-0.14,0.97,3.13,4.07,1,0
88458,206590000300205643,32.46754287217325,-91.91689655665704,-5.3226905,-9.505456,-1.26,-0.11,1.0,3.21,4.18,1,0
88459,206590000300205644,32.46717939695503,-91.91646610337989,-5.2825346,-9.353261,-1.23,-0.11,1.0,3.13,4.07,1,0
88460,206590000300205645,32.46681568266794,-91.91603555563333,-4.977354,-9.346849,-1.34,-0.07,1.12,3.43,4.36,1,0
88461,206590000300205646,32.466452098083174,-91.91560515859572,-4.9825177,-9.277321,-1.3,-0.11,1.08,3.36,4.29,1,0
88462,206590000300205647,32.46608845060206,-91.91517480914968,-5.024461,-9.057841,-1.41,-0.22,0.89,3.06,4.03,1,0
88463,206590000300205648,32.46572457078209,-91.91474441867823,-4.8642983,-9.009717,-1.45,-0.22,0.93,3.13,4.14,1,0
88464,206590000300205649,32.46536078149984,-91.91431420393084,-5.007798,-8.891794,-1.41,-0.22,0.89,2.98,3.88,1,0
88465,206590000300205650,32.46499654357126,-91.913883846804,-4.657303,-8.765375,-1.26,-0.14,0.93,3.13,4.1,1,0
88466,206590000300205651,32.46463241666516,-91.91345371098066,-4.67651,-8.747236,-1.45,-0.22,0.93,3.09,4.07,1,0
88467,206590000300205652,32.46426097801714,-91.91301920950897,6.144406,-9.204845,-1.12,0.26,2.05,14.07,15.34,1,0
88468,206590000300205653,32.46390378110468,-91.91259372546342,-4.813465,-8.958883,-1.15,-0.07,0.97,3.17,4.14,1,0
88469,206590000300205654,32.46353927408743,-91.91216391986833,-4.9409666,-8.974346,-1.26,-0.11,0.97,3.09,4.03,1,0
88470,206590000300205655,32.46317455934818,-91.9117342329231,-4.9102445,-8.831586,-1.41,-0.18,0.93,2.98,3.92,1,0
88471,206590000300205656,32.46280945445773,-91.91130449704282,-4.5333347,-8.529368,-1.49,-0.22,0.89,3.06,3.99,1,0
88472,206590000300205657,32.46244425932449,-91.91087487968964,-4.2423334,-8.947944,-1.41,-0.18,0.93,3.47,4.7,1,0
88473,206590000300205658,32.46207948090835,-91.91044567661106,-4.7827854,-8.741473,-1.38,-0.18,0.93,3.02,3.95,1,0
88474,206590000300205659,32.461714258367564,-91.91001633609305,-4.829406,-9.01217,-1.38,-0.14,1.0,3.21,4.18,1,0
88475,206590000300205660,32.46134915105846,-91.9095871848821,-5.211054,-9.393819,-1.3,-0.07,1.12,3.28,4.18,1,0
88476,206590000300205661,32.46098374906661,-91.90915795097413,-5.2843056,-9.242993,-1.45,-0.22,0.89,3.09,3.95,1,0
88477,206590000300205662,32.460618284224886,-91.90872875941648,-5.378812,-9.225462,-1.45,-0.22,0.93,2.98,3.84,1,0
88480,206590000300205665,32.459521001000105,-91.90744093665757,-4.8001413,-9.020252,-1.41,-0.18,0.97,3.17,4.22,1,0
88481,206590000300205666,32.459155270299625,-91.90701171968443,-4.7443585,-8.740393,-1.49,-0.22,0.93,3.06,3.99,1,0
88482,206590000300205667,32.458789593687094,-91.90658252452964,-4.78028,-8.888352,-1.38,-0.18,0.97,3.17,4.1,1,0
88483,206590000300205668,32.458423746034256,-91.90615319308425,-4.5458,-8.541835,-1.53,-0.26,0.89,3.02,3.99,1,0
88484,206590000300205669,32.45805812947413,-91.90572395583753,-4.628476,-8.475126,-1.53,-0.29,0.82,2.87,3.84,1,0
88485,206590000300205670,32.45769240847979,-91.90529458706993,-4.496901,-8.418243,-1.41,-0.22,0.89,2.98,3.92,1,0
88486,206590000300205671,32.45732682160459,-91.90486521449472,-4.494864,-8.528245,-1.49,-0.22,0.89,3.06,4.03,1,0
88487,206590000300205672,32.456961071831266,-91.90443563604916,-4.1498537,-8.594042,-1.45,-0.18,1.0,3.32,4.44,1,0
88488,206590000300205673,32.45659563680807,-91.90400612918444,-4.1632357,-8.420693,-1.53,-0.18,1.0,3.24,4.25,1,0
88489,206590000300205674,32.456230424016645,-91.9035766180756,-4.373277,-8.630735,-1.3,-0.11,1.08,3.28,4.25,1,0
88490,206590000300205675,32.45586471789596,-91.90314664020906,-3.6770353,-8.345301,-1.23,0.07,1.45,3.88,4.66,1,0
88491,206590000300205676,32.45549961168561,-91.90271685566029,-3.7043164,-8.036467,-1.41,-0.14,1.12,3.51,4.33,1,0
88495,206590000300205680,32.45404017792969,-91.90099620621922,-3.1266575,-8.018999,-1.26,0.07,1.49,4.03,4.89,1,0
88496,206590000300205681,32.453675698829,-91.90056573984627,-2.9934475,-7.6617126,-1.45,-0.07,1.26,3.8,4.66,1,0
88497,206590000300205682,32.453311635305354,-91.90013534044586,-3.2952025,-7.776737,-1.41,0.0,1.34,3.69,4.48,1,0
88498,206590000300205683,32.45294737994288,-91.89970464751092,-3.128354,-7.4978504,-1.41,-0.11,1.23,3.54,4.36,1,0
88502,206590000300205687,32.4514921594583,-91.89798155514961,-3.7346153,-8.21615,-1.34,-0.11,1.08,3.47,4.48,1,0
88503,206590000300205688,32.45112824671878,-91.89755043253572,-3.4466944,-7.704152,-1.45,-0.11,1.19,3.47,4.25,1,0
88504,206590000300205689,32.45076472215275,-91.89711946817462,-3.6689434,-8.150477,-1.38,-0.11,1.04,3.47,4.48,1,0
88505,206590000300205690,32.45040059250478,-91.89668806176613,-2.916231,-7.771227,-1.23,0.07,1.45,3.99,4.85,1,0
88507,206590000300205692,32.449673404498384,-91.89582577374203,-2.9182267,-7.5864916,-1.38,-0.07,1.23,3.69,4.66,1,0
88508,206590000300205693,32.44930985899665,-91.89539462159131,-2.968394,-7.7486978,-1.3,0.03,1.38,3.95,4.78,1,0
88509,206590000300205694,32.448946266539764,-91.89496343418902,-2.9571426,-7.2892923,-1.49,-0.07,1.26,3.54,4.33,1,0
88510,206590000300205695,32.448582477338775,-91.89453213501696,-2.672798,-7.266371,-1.34,-0.03,1.3,3.8,4.59,1,0
88511,206590000300205696,32.448218815252034,-91.89410093975619,-2.6228364,-7.4404855,-1.19,0.11,1.49,3.92,4.81,1,0
88512,206590000300205697,32.447855179089125,-91.89366980137859,-2.6704545,-7.7495265,-1.23,0.03,1.34,4.03,5.07,1,0
88513,206590000300205698,32.44749127239489,-91.89323855148052,-2.384551,-7.351585,-1.38,0.03,1.53,4.18,4.96,1,0
88516,206590000300205701,32.44639960717069,-91.89194532717418,-2.230456,-7.458913,-1.19,0.18,1.64,4.36,5.22,1,0
88519,206590000300205704,32.44530804590576,-91.89065320534966,-3.4941604,-7.6769257,-1.15,-0.03,1.04,3.24,4.18,1,0
88520,206590000300205705,32.44493332338744,-91.89021601970755,12.227641,-7.3043795,-0.85,0.67,4.85,18.15,19.53,1,0
88521,206590000300205706,32.44456146081819,-91.88978072231788,23.498974,-6.377922,9.7,16.76,22.37,28.53,29.87,1,0
88522,206590000300205707,32.444196654010035,-91.88934990463008,23.988098,-4.544337,-0.29,4.89,20.2,27.18,28.53,1,0
88523,206590000300205708,32.44383699914616,-91.88892238030355,16.58949,-7.7975245,10.41,15.49,18.56,23.04,24.38,1,0
88524,206590000300205709,32.44347437307544,-91.88849311036421,13.602071,-6.415449,7.09,10.75,13.74,18.63,20.01,1,0
88525,206590000300205710,32.443115399169606,-91.8880661903275,5.0238123,-6.030639,-0.26,2.72,5.56,9.7,11.05,1,0
88526,206590000300205711,32.44275640576845,-91.88763933744427,-3.5819123,-8.026101,-1.26,-0.07,1.08,3.39,4.44,1,0
88527,206590000300205712,32.44239132473317,-91.88720878721222,-3.0212615,-7.353411,-1.34,-0.11,1.08,3.32,4.33,1,0
88528,206590000300205713,32.44202629878189,-91.88677833697997,-2.5703893,-6.7158084,-1.56,-0.26,0.89,3.09,4.14,1,0
88529,206590000300205714,32.44166163735464,-91.88634817116689,-2.6830683,-6.7537956,-1.41,-0.22,0.89,3.06,4.07,1,0
88530,206590000300205715,32.44129676328372,-91.88591792533248,-2.4718552,-6.6172743,-1.49,-0.22,0.93,3.13,4.14,1,0
88531,206590000300205716,32.44093189539803,-91.88548772783594,-2.2531493,-6.585299,-1.23,-0.07,1.04,3.28,4.33,1,0
88532,206590000300205717,32.44056744849356,-91.88505782731684,-2.643054,-6.676435,-1.34,-0.14,0.97,3.06,4.03,1,0
88533,206590000300205718,32.440202355168424,-91.88462755610038,-2.011687,-6.381183,-1.6,-0.26,0.93,3.24,4.36,1,0
88534,206590000300205719,32.43983767659229,-91.88419756385723,-1.9503509,-6.0584245,-1.49,-0.26,0.89,3.06,4.1,1,0
88535,206590000300205720,32.43947344804961,-91.88376786623725,-2.495913,-6.3052173,-1.45,-0.26,0.82,2.87,3.8,1,0
88536,206590000300205721,32.43910872718128,-91.88333787133946,-2.2118034,-6.693338,-1.26,-0.11,1.04,3.36,4.48,1,0
88537,206590000300205722,32.43874444024078,-91.88290814666907,-2.4816735,-6.7391315,-1.34,-0.14,0.97,3.21,4.25,1,0
88538,206590000300205723,32.43838020323823,-91.88247844571084,-2.714845,-6.785572,-1.38,-0.18,0.93,3.02,4.07,1,0
88539,206590000300205724,32.43801615771602,-91.88204884964495,-3.1091847,-7.0678735,-1.41,-0.22,0.89,3.02,3.95,1,0
88540,206590000300205725,32.437651906392006,-91.88161910517405,-3.0500534,-7.0087423,-1.53,-0.26,0.85,2.95,3.95,1,0
88541,206590000300205726,32.437287912286116,-91.88118949180085,-3.2234704,-7.107467,-1.38,-0.18,0.93,2.98,3.88,1,0
88542,206590000300205727,32.43691999807805,-91.88075741690209,2.7026548,-6.484491,-1.12,0.78,3.88,8.1,9.18,1,0
88543,206590000300205728,32.43655962623583,-91.88032997602521,-2.6092215,-6.6799483,-1.56,-0.26,0.93,3.13,4.07,1,0
88544,206590000300205729,32.43619565899735,-91.87990027830025,-2.3267908,-6.658941,-1.53,-0.26,0.85,3.17,4.33,1,0
88545,206590000300205730,32.43583231515211,-91.8794709419749,-2.839167,-6.6484714,-1.68,-0.37,0.78,2.83,3.8,1,0
88546,206590000300205731,32.43546853139265,-91.87904131282508,-2.5525346,-6.996722,-1.34,-0.11,1.08,3.43,4.44,1,0
88547,206590000300205732,32.43510508456449,-91.8786118773767,-2.6522758,-6.872387,-1.34,-0.14,1.0,3.21,4.22,1,0
88548,206590000300205733,32.43474197355136,-91.87818264043167,-3.147245,-7.0685873,-1.34,-0.18,0.89,2.95,3.92,1,0
88549,206590000300205734,32.43437811432074,-91.87775293548684,-2.4118133,-7.0053854,-1.3,-0.03,1.19,3.65,4.59,1,0
88555,206590000300205740,32.43219881958331,-91.87517728420153,-2.4021263,-6.510198,-1.41,-0.22,0.89,3.02,4.1,1,0
88556,206590000300205741,32.431835606033026,-91.87474808977645,-2.2737615,-6.8673325,-1.34,-0.11,1.08,3.54,4.59,1,0
88557,206590000300205742,32.43147229608803,-91.87431887207318,-1.9936292,-6.4004693,-1.49,-0.22,0.97,3.28,4.4,1,0
88558,206590000300205743,32.43110930572799,-91.87388989376822,-2.2021294,-6.5342774,-1.41,-0.14,1.0,3.28,4.33,1,0
88559,206590000300205744,32.43074606154046,-91.87346080495833,-2.0442772,-6.1523485,-1.49,-0.26,0.89,3.06,4.1,1,0
88560,206590000300205745,32.43038264705125,-91.87303166334658,-1.6557353,-5.72646,-1.6,-0.29,0.82,3.02,4.07,1,0
88561,206590000300205746,32.43001949774677,-91.87260274187938,-1.711023,-5.85644,-1.45,-0.18,0.97,3.13,4.14,1,0
88562,206590000300205747,32.42965667570064,-91.87217408534723,-2.312882,-6.122184,-1.3,-0.18,0.89,2.87,3.8,1,0
88563,206590000300205748,32.42929368733953,-91.8717453435933,-2.8602707,-6.5201883,-1.49,-0.26,0.82,2.83,3.65,1,0
88565,206590000300205750,32.42856645988223,-91.87088730817975,-2.3029714,-6.261657,-1.34,-0.18,0.93,3.09,3.95,1,0
88566,206590000300205751,32.42820312122652,-91.87045858203602,-2.582741,-6.4667344,-1.23,-0.07,1.04,3.09,3.88,1,0
88568,206590000300205753,32.42747382776111,-91.86959975972223,0.50555587,-5.731241,-1.0,0.44,2.31,5.3,6.23,1,0
88569,206590000300205754,32.42710890365819,-91.86917029380432,2.3228166,-5.7812843,-1.23,0.26,1.97,7.02,8.1,1,0
88570,206590000300205755,32.42674755142499,-91.86874311148011,-1.3499445,-5.383322,-1.38,-0.18,0.97,3.02,4.03,1,0
88571,206590000300205756,32.42638402361264,-91.86831465172773,-1.8212,-5.6678467,-1.41,-0.22,0.93,2.98,3.84,1,0
88572,206590000300205757,32.426020025273246,-91.86788596601599,-1.6631364,-5.771206,-1.3,-0.14,0.97,3.17,4.1,1,0
88573,206590000300205758,32.42565616456522,-91.86745742683382,-1.7906817,-5.8240585,-1.34,-0.18,0.93,3.09,4.03,1,0
88574,206590000300205759,32.4252921531916,-91.86702885215205,-1.7633672,-5.83409,-1.34,-0.14,1.04,3.17,4.07,1,0
88575,206590000300205760,32.424927996879184,-91.86660024152441,-1.5855894,-5.843043,-1.34,-0.14,0.97,3.24,4.25,1,0
88576,206590000300205761,32.42456384213477,-91.86617168194527,-1.4738399,-5.5819087,-1.34,-0.14,1.0,3.17,4.1,1,0
88577,206590000300205762,32.424199857309425,-91.86574327359068,-1.6785599,-5.637244,-1.34,-0.18,0.89,2.98,3.95,1,0
88578,206590000300205763,32.42383529197814,-91.86531454838612,-1.0605854,-5.5421147,-1.23,-0.11,1.0,3.43,4.48,1,0
88579,206590000300205764,32.42347116561422,-91.86488613335462,-1.1564049,-5.189781,-1.49,-0.26,0.85,3.02,4.03,1,0
88580,206590000300205765,32.4231067747387,-91.86445758983082,-0.89710134,-5.042516,-1.53,-0.26,0.93,3.13,4.14,1,0
88581,206590000300205766,32.42274229079496,-91.8640290190845,-0.53957355,-4.8343725,-1.41,-0.18,0.97,3.28,4.29,1,0
88582,206590000300205767,32.422377904000236,-91.86360053550395,-0.36566234,-4.8471913,-1.23,-0.03,1.12,3.51,4.48,1,0
88583,206590000300205768,32.42201372458932,-91.86317220356575,-0.53720444,-4.607927,-1.26,-0.11,1.0,3.09,4.07,1,0
88584,206590000300205769,32.421649659508056,-91.86274396159712,-0.9097655,-4.607027,-1.38,-0.18,0.85,2.83,3.69,1,0
88585,206590000300205770,32.42127406386518,-91.86230860127141,16.124552,5.3315372,-1.19,2.35,6.01,9.78,10.79,1,0
88586,206590000300205771,32.420912638449344,-91.861882021007,11.722764,-5.419083,0.52,3.84,7.2,16.17,17.14,1,0
88587,206590000300205772,32.42054021056865,-91.86144864060945,23.935745,-2.0944679,5.86,12.36,19.56,24.87,26.03,1,0
88588,206590000300205773,32.42017458614792,-91.86101947403388,25.8561,-3.9460657,0.14,2.95,8.29,28.42,29.8,1,0
88589,206590000300205774,32.41981188255435,-91.86059211388687,23.353733,-3.9462445,6.57,12.84,20.98,26.14,27.29,1,0
88590,206590000300205775,32.419450256734365,-91.86016542860946,19.253216,-6.440881,5.56,12.88,18.59,24.46,25.69,1,0
88591,206590000300205776,32.419086043175064,-91.85973717442548,19.168613,3.9314175,0.33,4.1,7.73,14.19,15.23,1,0
88592,206590000300205777,32.41872087412911,-91.85930832402586,20.524778,4.6526995,2.68,5.82,9.63,14.82,15.87,1,0
88593,206590000300205778,32.418357946313876,-91.85888085728008,18.486639,8.888699,-2.2,0.29,3.06,8.4,9.59,1,0
88594,206590000300205779,32.41799231378108,-91.8584517163595,20.526436,-9.014303,7.09,12.36,20.83,28.23,29.54,1,0
88595,206590000300205780,32.41762770887524,-91.85802321028636,20.993465,-5.9703946,0.85,11.53,18.82,25.69,26.96,1,0
88597,206590000300205782,32.416901396490815,-91.85716799675187,17.477327,-8.1794195,8.1,15.19,20.01,24.46,25.65,1,0
88598,206590000300205783,32.416537472526144,-91.85673992117958,16.83424,-5.9468594,0.93,7.5,16.17,21.77,22.78,1,0
88599,206590000300205784,32.416171531235904,-91.85631060379987,19.203415,-4.6233735,8.21,14.75,18.63,22.78,23.82,1,0
88600,206590000300205785,32.41581034644691,-91.85588423704002,14.342977,-5.674513,8.51,12.24,15.01,18.89,20.01,1,0
88601,206590000300205786,32.415445662321595,-91.85545571469534,14.724537,-4.658069,6.31,10.04,13.1,18.15,19.38,1,0
88602,206590000300205787,32.41509162788365,-91.85503379056414,-1.0426754,-4.88932,-1.23,-0.11,0.97,3.02,3.84,1,0
88604,206590000300205789,32.41436315849587,-91.85417736272777,-1.9141468,-5.9848676,-1.34,-0.14,0.97,3.17,4.07,1,0
88605,206590000300205790,32.41399816778833,-91.85374870461636,-1.3018105,-5.484569,-1.53,-0.22,0.97,3.28,4.18,1,0
88606,206590000300205791,32.41363319419826,-91.85332007367131,-0.78809726,-4.8214717,-1.34,-0.14,0.97,3.17,4.03,1,0
88607,206590000300205792,32.41326812782454,-91.85289140422813,-0.20980391,-4.4672546,-1.45,-0.18,1.04,3.36,4.25,1,0
88608,206590000300205793,32.41290317496828,-91.85246282549998,0.11642643,-4.2904086,-1.26,-0.03,1.23,3.51,4.4,1,0
88609,206590000300205794,32.412538081022966,-91.85203418149327,0.5702804,-4.2100153,-1.41,-0.03,1.3,3.92,4.78,1,0
88610,206590000300205795,32.41217326116998,-91.85160573073966,0.5197582,-4.036461,-1.3,0.03,1.38,3.73,4.55,1,0
88611,206590000300205796,32.411808315350825,-91.85117722797261,0.56624144,-4.5128226,-1.19,0.07,1.38,4.18,5.07,1,0
88612,206590000300205797,32.41144354043817,-91.85074885709068,0.25261816,-4.6023693,-1.19,-0.03,1.08,3.73,4.85,1,0
88614,206590000300205799,32.41071370665205,-91.84989202649253,-0.26524365,-4.7094245,-1.23,-0.03,1.19,3.62,4.44,1,0
88616,206590000300205801,32.4099833367789,-91.84903498445408,-0.4177823,-4.787271,-1.15,0.0,1.19,3.47,4.36,1,0
88617,206590000300205802,32.40961790582826,-91.84860635168074,-0.2773327,-4.870898,-1.34,-0.03,1.26,3.69,4.59,1,0
88618,206590000300205803,32.409252598583514,-91.84817781689665,-0.4225059,-4.9040327,-1.34,-0.07,1.19,3.54,4.48,1,0
88619,206590000300205804,32.408884581648024,-91.84774762545098,3.4373107,-5.1522827,-1.26,0.0,1.3,7.17,8.58,1,0
88620,206590000300205805,32.408513506851214,-91.8473155590191,11.834667,-3.9627159,0.63,7.05,11.24,14.86,15.79,1,0
88621,206590000300205806,32.40814329663663,-91.8468840403919,18.84779,-5.277765,2.8,10.56,14.78,22.81,24.12,1,0
88622,206590000300205807,32.40777944985611,-91.84645646580603,16.168867,-9.487876,9.26,14.19,18.07,24.12,25.65,1,0
88623,206590000300205808,32.407411817409475,-91.84602655821513,19.149519,-8.486566,8.29,12.99,20.24,26.44,27.63,1,0
88624,206590000300205809,32.4070493004239,-91.84559981559124,14.334317,-9.006971,7.54,13.74,17.51,22.03,23.34,1,0
88625,206590000300205810,32.406680442592226,-91.8451691529799,19.05112,-7.613968,7.88,13.36,18.44,25.61,26.66,1,0
88628,206590000300205813,32.40558454330371,-91.84388373471607,16.805191,-8.963593,9.44,13.85,17.21,24.31,25.76,1,0
88629,206590000300205814,32.405218277176886,-91.84345464321868,17.449137,-5.0705395,8.7,13.85,17.02,21.39,22.51,1,0
88630,206590000300205815,32.40485501784199,-91.8430273951142,13.52457,-5.148462,6.31,11.24,14.0,17.62,18.67,1,0
88631,206590000300205816,32.40448755344212,-91.84259752864305,15.940486,-6.392461,8.06,11.8,15.68,21.06,22.33,1,0
88632,206590000300205817,32.4041221450071,-91.842168910484,15.235619,-4.931257,7.31,12.32,15.38,19.08,20.16,1,0
88633,206590000300205818,32.40375731594342,-91.84174062594116,13.651366,-5.0963593,5.82,11.2,14.0,17.66,18.74,1,0
88634,206590000300205819,32.40339410410473,-91.84131331370045,9.626313,-5.72292,-0.48,1.04,5.63,14.07,15.34,1,0
